museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
2004,Museo Leonora Carrington Xilitla,Arte,19/10/2018,Secretaría de Cultura de San Luis Potosí,24,San Luis Potosí,54,Xilitla,1,Xilitla,Miguel Álvarez Acosta 109,Centro,79900,(489) 365 04 42,https://www.leonoracarringtonmuseo.org/xilitla/,,dif@leonoracarringtonmuseo.org,museoleonoracarrington,-98.99066,21.38522,http://sic.gob.mx/ficha.php?table=museo&table_id=2004,14/01/2021 03:54
522,Museo Federico Silva. Escultura Contemporánea,Arte,18/09/2003,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,"Álvaro Obregón 80, Jardín de San Juan de Dios",Centro Histórico,78000,(444) 812 3734 ext. 101,http://www.museofedericosilva.org,,contacto@museofedericosilva.org,,-100.97438,22.15303,http://sic.gob.mx/ficha.php?table=museo&table_id=522,29/11/2019 04:42
524,Museo Francisco Cossío,Arte,20/11/1970,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Av. Venustiano Carranza 1815,Col. Jardín,78270,(444) 813 22 47 ,http://culturaslp.gob.mx/museo-francisco-cossio/,,museofranciscocossio@gmail.com,,-101.00338,22.14902,http://sic.gob.mx/ficha.php?table=museo&table_id=524,29/11/2019 06:21
887,Museo Nacional de la Máscara,Arte,10/03/1982,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Villerías 2,Centro Histórico,78000,(444) 812 30 25,http://www.museonacionaldelamascara.com/,http://culturaslp.gob.mx/museos/sanluis/museodelamascara,museodelamascara@hotmail.com,,-100.9742,22.15071,http://sic.gob.mx/ficha.php?table=museo&table_id=887,29/11/2019 05:33
1127,Museo Interactivo Colibrí,Ciencia y tecnologia,01/08/2003,Gobierno Municipal de Rioverde,24,San Luis Potosí,24,Rioverde,1,Rioverde,Héroes Potosinos 444 ,Centro,79650,(487) 872 37 36,,http://www.facebook.com/note.php?note_id=394472923919601,colibri_direccion@hotmail.com,,-100.0019,21.93406,http://sic.gob.mx/ficha.php?table=museo&table_id=1127,07/11/2018 07:05
1231,Museo Laberinto de las Ciencias y las Artes,Ciencia y tecnologia,06/09/2008,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Blvd. Antonio Rocha Cordero s/n ,Col. Tierra Blanca,78364,(444) 102 78 00,http://www.museolaberinto.com/,,museo_laberinto@hotmail.com,museolaberinto,-100.9992,22.1174,http://sic.gob.mx/ficha.php?table=museo&table_id=1231,29/11/2019 05:05
1974,Museo Municipal Profesor Miguel Ángel Herrera Bravo,Especializado,03/12/2008,"Ayuntamiento de Rayón, Departamento de Cultura",24,San Luis Potosí,23,Rayón,1,Rayón,Rivas Guillén esq. Allende,Col. Centro,79740,(487) 877 0063,http://www.rayonslp.com/museohistorico.html,http://www.rayonslp.com/HISTORIA.html,presidenciarayonslp@gmail.com,,-99.64574,21.84341,http://sic.gob.mx/ficha.php?table=museo&table_id=1974,27/11/2019 08:13
1799,Museo Leonora Carrington,Especializado,22/03/2018,Centro de las Artes de San Luis Potosí/Secretaría de Cultura de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Calz. de Guadalupe 705-A,Col. Julián Carrillo,78340,(444) 137 41 00,https://www.leonoracarringtonmuseo.org/slp,,dir@leonoracarringtonmuseo.org,,-100.97063,22.13839,http://sic.gob.mx/ficha.php?table=museo&table_id=1799,14/01/2021 03:51
47,Museo de Tauromaquia,Especializado,25/08/1973,"Centro Taurino Potosino, S.C.P.A.",24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Av. Universidad 1110,Col. Paseo,78310,(444) 822 81 77,,,israel_luna@live.com,m.me/1469837196671018,-100.96505,22.15111,http://sic.gob.mx/ficha.php?table=museo&table_id=47,28/11/2019 08:15
1810,Museo Interactivo de Tecnología Aplicada (MITA),Especializado,04/09/2017,Facultad de Ingeniería/ Universidad Autónoma de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Dr. Manuel Nava 304,Bellas Lomas-Zona Universitaria,78210,"(444) 826 23 40, 826 23 00 ",,,direccionfiuaslp@gmail.com; rosma.fi.uaslp@gmail.com; difusion.cultural@uaslp.mx; direccion@ing.uaslp.mx,,-101.01659,22.14462,http://sic.gob.mx/ficha.php?table=museo&table_id=1810,29/11/2019 05:04
1953,Museo Julián Carrillo,Especializado,30/01/2012,Municipio de Ahualulco,24,San Luis Potosí,1,Ahualulco,1,Ahualulco del Sonido 13,Nabor Carrillo 22,Cuartel Tercero,78450,(444) 854 85 29,,,gas_tony@hotmail.com,,-101.16544,22.40061,http://sic.gob.mx/ficha.php?table=museo&table_id=1953,19/11/2019 07:41
447,Museo de Historia Natural José Vilet Brullet ,Especializado,01/07/1993,Particular,24,San Luis Potosí,21,Mexquitic de Carmona,1,Mexquitic de Carmona,Carr. San Luis Potosí-Zacatecas Km. 22,,78400,(444) 814 91 32,http://zoologicosanluispotosi.blogspot.com/,,josepvilet@yahoo.com.mx,,-101.11817,22.2623,http://sic.gob.mx/ficha.php?table=museo&table_id=447,27/11/2019 08:02
1110,Museo de Arte Sacro San Pedro de Guadalcázar,Especializado,01/12/2011,Patronato de la Parroquia de Guadalcázar,24,San Luis Potosí,17,Guadalcázar,1,Guadalcázar,Mariano Jiménez s/n,Centro,78870,(486) 587 61 16,,,museoartesacrospedro@yahoo.com.mx ,,-100.3942,22.6176,http://sic.gob.mx/ficha.php?table=museo&table_id=1110,27/11/2019 07:30
440,Museo del Virreinato ,Especializado,19/09/2003,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Villerías 115,Centro Histórico,78000,"(444) 814 09 94, 829 28 21",http://www.museodelvirreinato.mx,http://culturaslp.gob.mx/museo-del-virreinato/,administración@museodelvirreinato.mx,Mvslp,-100.97379,22.15127,http://sic.gob.mx/ficha.php?table=museo&table_id=440,29/11/2019 04:29
519,Museo Othoniano. Casa de Othón,Especializado,28/11/1966,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Manuel José Othón 225,Centro Histórico,78000,(444) 812 74 12,,http://cronologiassanluispotosi.com/museo-othoniano--casa-de-othon-.html,casaothonslp@hotmail.com,,-100.97481,22.15162,http://sic.gob.mx/ficha.php?table=museo&table_id=519,27/01/2020 05:27
1361,Museo de Arte Contemporáneo (MAC),Especializado,14/08/2009,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Morelos 235,Centro Histórico,78000,(444) 814 43 63,http://www.macsanluispotosi.com ,http://macsanluispotosi.com/,museoartecont@gmail.com,,-100.97559,22.15394,http://sic.gob.mx/ficha.php?table=museo&table_id=1361,28/11/2019 06:45
1955,Planetario del Parque Tangamanga,Especializado,1000-01-01,SNTE,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Artesanos s/n,Parque Tangamanga,78250,(444) 128 61 90 al 95,,,planetariosnte26@hotmail.com,,-101.00223,22.1313,http://sic.gob.mx/ficha.php?table=museo&table_id=1955,29/11/2019 08:26
2170,Museo de Sitio Edificio Central UASLP,Especializado,21/11/2019,Universidad Autónoma de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Álvaro Obregón 64,Centro Histórico,78000,(444) 826 23 00,,,,,-100.978,22.15279,http://sic.gob.mx/ficha.php?table=museo&table_id=2170,27/01/2020 06:11
659,Museo de las Culturas de Matehuala,Historia,23/12/2003,Ayuntamiento de Matehuala,24,San Luis Potosí,20,Matehuala,1,Matehuala,Hidalgo 703 Nte.,Centro,78700,(488) 882 2677 ,, https://museomatehuala.wixsite.com/museodelasculturas,museoculturas7@gmail.com,,-100.64441,23.66513,http://sic.gob.mx/ficha.php?table=museo&table_id=659,27/11/2019 07:48
1964,Museo de Arte Religioso,Historia,22/07/2017,El Atrio Restaurante,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Avanzada 580 esq.  Av. Cuauhtémoc,Col. Tequisquiapan,78230,(444) 379 31 71,,,galeriaherrera@hotmail.com,m.me/MUARRE,-100.99652,22.14759,http://sic.gob.mx/ficha.php?table=museo&table_id=1964,14/01/2021 03:47
1515,Museo de Ciudad del Maíz,Historia,12/02/2010,"El Gran Lente, A.C.",24,San Luis Potosí,10,Ciudad del Maíz,1,Ciudad del Maíz,Manuel José Othón s/n, Centro,79320,(444) 829 81 81,,,museomaiz@hotmail.com,,-99.59966,22.40062,http://sic.gob.mx/ficha.php?table=museo&table_id=1515,27/11/2019 06:39
220,Museo Parroquial Padre José Robledo,Historia,01/01/1976,Parroquia de la Purísima Concepción,24,San Luis Potosí,6,Catorce,1,Real de Catorce,Lanzagorta 36,Centro,78550,(488) 887 50 15,http://www.catorce-slp.gob.mx/2018-2021/,http://www.realdecatorce.net/home.htm,ernestoveg@yahoo.com.mx,,-100.88582,23.68974,http://sic.gob.mx/ficha.php?table=museo&table_id=220,27/11/2019 06:06
642,Museo Regional del Rioverde,Historia,14/01/1999,Programa Nacional de Museos Comunitarios,24,San Luis Potosí,24,Rioverde,1,Rioverde,Gral. Mariano Matamoros 143,Centro,79610,,,,museoregional1@hotmail.com,,-99.99947,21.93534,http://sic.gob.mx/ficha.php?table=museo&table_id=642,25/09/2019 05:59
1364,Museo de Sitio de Salinas,Historia,19/11/2006,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,25,Salinas,1,Salinas de Hidalgo,Jesús M. Isais s/n,Centro Histórico,78600,(496) 105 19 65,,,cultura_salinas@hotmail.com,,-101.71704,22.62931,http://sic.gob.mx/ficha.php?table=museo&table_id=1364,28/11/2019 04:23
1362,Museo del Ferrocarril Jesús García Corona. Héroe de Nacozari,Historia,12/08/2009,Secretaría de Cultura del Gobierno del Estado de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Manuel José Othón esq. Chicoséin,Centro Histórico,78000,(444) 814 35 89,http://www.museodelferrocarril.gob.mx,,hola@museodelferrocarril.gob.mx   ,,-100.9711,22.15284,http://sic.gob.mx/ficha.php?table=museo&table_id=1362,28/11/2019 08:23
2116,Pinacoteca de Centro de Difusión Cultural Raúl Gamboa,,21/04/1978,Instituto Potosino de Bellas Artes/Secretaría de Cultura de San Luis Potosí,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Av. Universidad esq. Negrete s/n ,Centro,78000,(444) 816 05 25 ,,http://institutopotosinodebellasartes.com/centro-de-difusion-cultural-raul-gamboa/,comunicacionsocial.ipba@gmail.com,,-100.97075,22.15053,http://sic.gob.mx/ficha.php?table=museo&table_id=2116,14/01/2021 04:28
12,Museo Comunitario de Tehueco,Antropologia,24/06/2001,"Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C., /Ayuntamiento de El Fuerte",25,Sinaloa,10,El Fuerte,195,Tehueco,Josefa Ortíz de Domínguez s/n,Centro,81820,(698) 893 01 17,,,,,-108.61449,26.42079,http://sic.gob.mx/ficha.php?table=museo&table_id=12,07/12/2017 13:11
40,Museo de Historia Regional,Arqueologia,01/09/2004,Ayuntamiento de Mocorito/Red de museos regionales de Sinaloa,25,Sinaloa,13,Mocorito,1,Mocorito,Av. Miguel Hidalgo núm. 20,Centro,80950,(673) 735 10 24,,,,,-107.92277,25.48214,http://sic.gob.mx/ficha.php?table=museo&table_id=40,14/12/2018 06:12
3,Museo Comunitario de Tacuichamona,Arqueologia,22/09/1997,"DIFOCUR, Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C.",25,Sinaloa,6,Culiacán,1,Culiacán Rosales,Escuela Vieja,,80470,(667) 476 24 12,,https://www.facebook.com/pages/Museo-Comunitario-Tacuichamona/571399802967602,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=3,07/12/2017 13:40
316,Museo Regional del Valle del Fuerte,Arqueologia,03/03/1990,Instituto Sinaloense de Cultura,25,Sinaloa,1,Ahome,1,Los Mochis,Antonio Rosales s/n,Centro,81200,(668) 812 46 92,https://es-la.facebook.com/museoregionaldelVF,,museoregionalvf@culturasinaloa.gob.mx; museoreg@hotmail.com; romina.duarte@culturasinaloa.gob.mx,,-108.99976,25.79019,http://sic.gob.mx/ficha.php?table=museo&table_id=316,21/01/2019 08:32
52,Museo Comunitario de la Villa de Ahome,Arqueologia,05/01/1999,"Instituto Sinaloense de Cultura/Ecomuseos de Sinaloa, A.C.",25,Sinaloa,1,Ahome,70,Ahome,Ignacio Zaragoza s/n,Centro,81110,,,,sandra.robles@culturasinaloa.gob.mx,,-109.17509,25.9199,http://sic.gob.mx/ficha.php?table=museo&table_id=52,20/06/2018 07:14
300,Museo Arqueológico de Mazatlán,Arqueologia,01/01/1989,Secretaría de Cultura/INAH,25,Sinaloa,12,Mazatlán,1,Mazatlán,Sixto Osuna 76 esq. Venustiano Carranza,Centro Histórico,82000,(669) 981 14 55,http://www.inah.gob.mx/red-de-museos/210-museo-arqueologico-de-mazatlan,,museomazatlan.inah@gmail.com; museomazatlaninah@hotmail.com,,-106.42566,23.19658,http://sic.gob.mx/ficha.php?table=museo&table_id=300,17/02/2020 05:05
586,Museo de Arte de Sinaloa (MASIN),Arte,21/11/1991,Instituto Sinaloense de Cultura,25,Sinaloa,6,Culiacán,1,Culiacán Rosales,Rafael Buelna esq.  Ruperto L. Paliza,Centro,80000,(667) 713 99 33,http://www.culturasinaloa.gob.mx/index.php?option=com_content&view=category&id=191&Itemid=261,,museodeartedesinaloa@culturasinaloa.gob.mx,MASINculiacan,-107.39433,24.81052,http://sic.gob.mx/ficha.php?table=museo&table_id=586,25/09/2019 06:40
263,Museo de Arte de Mazatlán,Arte,25/11/1998,Instituto Sinaloense de Cultura,25,Sinaloa,12,Mazatlán,1,Mazatlán,Venustiano Carranza s/n,Centro Histórico,82000,(669) 985 35 02,http://culturasinaloa.gob.mx/index.php?option=com_content&view=article&id=3916&Itemid=262,https://www.facebook.com/MuseoDeArteDeMazatlan,museoartemazatlan@culturasinaloa.gob.mx,,-106.42563,23.19633,http://sic.gob.mx/ficha.php?table=museo&table_id=263,20/06/2018 09:34
1860,Sala de arqueología  de la Casa de la Cultura Profesor Conrado Espinosa,Arte,08/12/1995,Municipio de Ahome,25,Sinaloa,1,Ahome,1,Los Mochis,Belisario Domínguez s/n al pie del Cerro de la Memoria,Col. Bugambilias,81216,(668) 818 49 49,,,casacultura@ahome.gob.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1860,27/01/2021 07:15
29,Museo Comunitario Profr. Ricardo Vega Noriega,Arte,23/03/1997,"Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C.",25,Sinaloa,16,San Ignacio,1,San Ignacio,Calle principal s/n,,82971,(669) 912 25 55,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=29,07/12/2017 12:50
1864,Museo de Minería e Historia,Ciencia y tecnologia,13/12/1980,Ayuntamiento de Cosalá,25,Sinaloa,5,Cosalá,1,Cosalá,Gabriel Leyva Solano s/n,Centro,80700,696 965 11 19,https://www.sinaloa360.com/museo-mineria-e-historia-cosala/,,coordinaciondeeventos2014@hotmail.com,,-106.69163,24.4118,http://sic.gob.mx/ficha.php?table=museo&table_id=1864,07/05/2021 08:57
527,Museo Insectaria,Ciencia y tecnologia,28/04/2005,Ayuntamiento de Culiacán /Restaurante el Miradero,25,Sinaloa,6,Culiacán,1,Culiacán Rosales,Carr. Culiacancito km 7.5 ,,,,,https://www.facebook.com/AyuntamientoCuliacan/posts/10150745926504581?stream_ref=5,jaragonc@gmail.com,,-107.47427,24.81821,http://sic.gob.mx/ficha.php?table=museo&table_id=527,23/09/2015 12:34
76,Museo del Mar (Acuario de Mazatlán),Ciencia y tecnologia,13/09/1980,Ayuntamiento de Mazatlán,25,Sinaloa,12,Mazatlán,1,Mazatlán,Av. de los Deportes  111,Fracc. Tellería,82017,(669) 981 78 15 al 17,http://acuariomazatlan.com/acuario/museo-de-mar/,,direccion@acuariomazatlan.com,,-106.42807,23.22861,http://sic.gob.mx/ficha.php?table=museo&table_id=76,25/09/2019 06:49
1533,Museo del Jaguar,Ciencia y tecnologia,30/03/2011,Comunidad de Cabazán/Universidad Autónoma de Sinaloa/Ayuntamiento de San Ignacio,25,Sinaloa,16,San Ignacio,1,San Ignacio,Domicilio conocido,Centro,82972,"(696) 104 77 64, 962 51 03",,https://www.facebook.com/museodeljaguar.sinaloa,yamel@uas.edu.mx,,-106.42476,23.94045,http://sic.gob.mx/ficha.php?table=museo&table_id=1533,13/08/2018 05:12
1580,Museo de Conchas,Ciencia y tecnologia,01/11/1986,Particular,25,Sinaloa,12,Mazatlán,1,Mazatlán,Av. Playa Gaviotas 407,Zona Dorada,82110,(669) 913 13 01,http://www.seashellcitymuseum.com,,info@seashellcitymuseum.com ,,-106.45273,23.24273,http://sic.gob.mx/ficha.php?table=museo&table_id=1580,25/09/2019 06:42
1670,Trapiche. Museo Interactivo,Ciencia y tecnologia,01/12/2014,"Patronato de Impulsora de la Cultura y de las Artes, I.A.P.",25,Sinaloa,1,Ahome,1,Los Mochis,Blvd. Rosend G. Castro 711 Pte.,Centro,81200,(668) 176 17 57,http://www.trapiche.org.mx/,,eayala@trapiche.org.mx,,-108.9991,25.78836,http://sic.gob.mx/ficha.php?table=museo&table_id=1670,25/09/2019 07:01
1603,Museo Interactivo sobre las Adicciones (MIA),Especializado,17/10/2012,Instituto MIA,25,Sinaloa,6,Culiacán,1,Culiacán Rosales,Av. Ruperto L. Paliza y Ángel Flores 484 Nte.,Centro,80000,(667) 257 99 62,http://mia.culiacan.gob.mx/,,miateconecta@gmail.com,,-107.39333,24.80918,http://sic.gob.mx/ficha.php?table=museo&table_id=1603,25/09/2019 06:52
395,Museo Lola Beltrán,Historia,30/03/2001,Ayuntamiento de Rosario,25,Sinaloa,14,Rosario,1,El Rosario,Benito Juárez s/n ,Centro,82800,(694) 952 04 10 ,https://www.facebook.com/Museo-Lola-Beltran-741134615966247/timeline/,,guzmanuzeta@yahoo.com.mx; museololabeltran@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=395,27/06/2016 15:03
1865,Museo El Fuerte Mirador,Historia,15/12/2001,Ayuntamiento El Fuerte,25,Sinaloa,10,El Fuerte,1,El Fuerte,Prolongación Calle 5 de Mayo,Col. Centro,81820,Cel. 698 107 29 83,https://www.facebook.com/pages/Museo-Fuerte-Mirador/287837457909928,,,,-108.62086,26.42208,http://sic.gob.mx/ficha.php?table=museo&table_id=1865,16/09/2016 13:22
1965,Museo de Pedro Infante,Historia,17/11/2017,Instituto Sinaloense de Cultura/Dirección de Cultura de Salvador Alvarado,25,Sinaloa,15,Salvador Alvarado,1,Guamúchil,"Av. Mariano Matamoros 2504 nte., Camino a la Presa",Ampliación Lomas del Valle,81410,673 732 8780,,,museopedroinfanteguamuchil@hotmail.com,,-108.07075,25.47888,http://sic.gob.mx/ficha.php?table=museo&table_id=1965,08/03/2021 03:00
36,Museo Comunitario del General Domingo Rubí,Historia,05/05/1999,"Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C.",25,Sinaloa,4,Concordia,162,El Verde,Reforma s/n,Centro,82648,(694) 963 61 74,,,,,-106.07006,23.29065,http://sic.gob.mx/ficha.php?table=museo&table_id=36,07/12/2017 12:22
30,Museo Comunitario San Miguel Zapotitlán,Historia,29/09/2001,"Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C., Ayuntamiento de Ahome",25,Sinaloa,1,Ahome,227,San Miguel Zapotitlán,Benito Juárez s/n,Col. Centro,81340,Cel.  668 186 29 30,,,,,-109.0518,25.94737,http://sic.gob.mx/ficha.php?table=museo&table_id=30,07/12/2017 14:19
164,Museo Comunitario del Ejidatario,Historia,28/12/1996,"Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C., Ayuntamiento de Guasave",25,Sinaloa,11,Guasave,269,Tamazula,Av. Álvaro Obregón s/n,Col. Tamazula,81170,(687) 881 52 14,,,museodetamazula@culturasinaloa.gob.mx,,-108.45147,25.4471,http://sic.gob.mx/ficha.php?table=museo&table_id=164,07/12/2017 13:24
118,Museo Minero de Copala,Historia,15/05/2000,"Red Estatal de Museos Comunitarios y Ecomuseos de Sinaloa, A.C.<br>Ayuntamiento de Concordia",25,Sinaloa,4,Concordia,1,Concordia,Domicilio conocido s/n,,82650,(669) 968 22 77 ,,,dalia_rojas10@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=118,07/12/2017 14:12
1862,Museo Municipal de la Casa de Cultura,TND,01/12/1981,Municipio de Sinaloa,25,Sinaloa,17,Sinaloa,1,Sinaloa de Leyva,Benito Juárez 56,Centro,81900,(687) 875 03 60,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1862,07/12/2017 12:55
2171,Materia. Museo Interactivo del Centro de Ciencias de Sinaloa,,28/01/2020,Gobierno del Estado de Sinaloa,25,Sinaloa,6,Culiacán,1,Culiacán Rosales,Av. de las Américas 2771 Nte.,Col. Villa Universidad,80010,667 759 9000,http://somosmateria.com/,https://www.ccs.edu.mx/,centrodeciencias@ccs.edu.mx,,-107.39376,24.80881,http://sic.gob.mx/ficha.php?table=museo&table_id=2171,30/01/2020 06:48
2104,Museo de sitio de la Zona Arqueológica de Las Labradas,,1000-01-01,Secretaría de Cultura/INAH,25,Sinaloa,16,San Ignacio,335,La Chicayota (Chilacayotas),,,, (667) 752 15 41 ,,https://inah.gob.mx/zonas/47-zona-arqueologica-de-las-labradas,laslabradasza@gmail.com,,-106.74315,23.62761,http://sic.gob.mx/ficha.php?table=museo&table_id=2104,21/06/2019 06:36
226,Museo Regional del Mayo Profr. Lombardo Ríos Ramírez,Antropologia,12/07/2002,Ayuntamiento de Navojoa,26,Sonora,42,Navojoa,1,Navojoa,Leona Vicario 200 ,Col. Juárez,85860,642 421 55 31,,,museoalexeia75@hotmail.com; decnavojoa@hotmail.com,,-109.44516,27.06965,http://sic.gob.mx/ficha.php?table=museo&table_id=226,27/04/2021 09:22
359,Museo Centro de Cultura Mayo Blas Mazo de El Júpare ,Antropologia,01/01/1983,Comunitario independiente,26,Sonora,33,Huatabampo,1,Huatabampo,Domicilio conocido,El Júpare,85240,(647) 423 64 97,,,centrodeculturamayojupare@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=359,28/05/2015 15:08
388,Museo Costumbrista de Sonora,Antropologia,10/11/1984,Instituto Sonorense de Cultura,26,Sonora,3,Alamos,1,Alamos,Guadalupe Victoria 1,Centro,85760,(647) 428 00 53,http://www.isc.gob.mx/museocostumbrista.php,,museocostumbrista@isc.gob.mx; museos@isc.gob.mx,,-108.9341,27.0227,http://sic.gob.mx/ficha.php?table=museo&table_id=388,22/10/2015 13:19
1218,Museo Étnico de los Yaquis,Antropologia,10/09/1985,Instituto Sonorense de Cultura,26,Sonora,18,Cajeme,284,Cócorit,Sinaloa y Obregón 200,Centro,85219,(644) 418 32 00,http://www.isc.gob.mx/museodelosyaquis.php,,museodelosyaquis@hotmail.com; museos@isc.gob.mx,,-109.96199,27.5764,http://sic.gob.mx/ficha.php?table=museo&table_id=1218,15/01/2021 05:20
379,Museo Étnico de los Seris,Antropologia,10/09/1985,Instituto Sonorense de Cultura,26,Sonora,30,Hermosillo,137,Bahía de Kino,Av. Mar de Cortés s/n ,Fracc. Bahía de Kino Nuevo,83348, (644) 247 06 91,http://www.isc.gob.mx/museodelosseris.php,,museos@isc.gob.mx,,-112.01383,28.85749,http://sic.gob.mx/ficha.php?table=museo&table_id=379,27/05/2016 10:50
1781,Museo Rincón de la Mora,Antropologia,01/01/2008,Particular,26,Sonora,12,Bácum,1,Bácum,Ejido Francisco Javier Mina (Campo 60),,,"(644) 415 08 21, 134 40 16",,https://es-la.facebook.com/ElRinconDeLaMora/,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1781,14/12/2018 06:40
1220,Agua Azul Eco-Museo de Sitio Tehuelibampo,Arqueologia,01/01/2003,Ayuntamiento de Navojoa,26,Sonora,42,Navojoa,22,Camoa,Domicilio conocido,Barrio Cantúa,85237,642 421 55 31,,,museoalexeia75@hotmail.com; dec.navojoa@hotmail.com,,-109.23566,27.22058,http://sic.gob.mx/ficha.php?table=museo&table_id=1220,27/04/2021 09:19
1266,Museo Didáctico Comunitario Hu-Tezzo ,Arqueologia,01/02/1997,Ayuntamiento de Navojoa,26,Sonora,42,Navojoa,1,Navojoa,Calle 5 de Mayo 108 ,Col. Deportiva,85860,642 422 72 60,,,,,-109.45443,27.06683,http://sic.gob.mx/ficha.php?table=museo&table_id=1266,27/04/2021 09:21
699,Museo Comunitario Sonorense,Arqueologia,1000-01-01,Privado,26,Sonora,36,Magdalena,1,Magdalena de Kino,Carr. Internacional Hermosillo-Nogales ,Rancho El Peñasco,84162,(632) 328 20 41,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=699,02/06/2017 18:59
741,Museo Regional ,Arqueologia,01/02/1957,Universidad de Sonora,26,Sonora,30,Hermosillo,1,Hermosillo,Blvd. Luis Encinas s/n,Centro,83000,(662) 212 06 09,http://www.museoregional.uson.mx/,,ariel.silva@unison.mx,,-110.98171,29.09356,http://sic.gob.mx/ficha.php?table=museo&table_id=741,25/09/2019 07:44
737,Museo de Culturas Populares e Indígenas de Sonora,Arte,16/10/1997,Instituto Sonorense de Cultura,26,Sonora,30,Hermosillo,1,Hermosillo,Comonfort 22 ,Col. Centenario,83260,(662) 212 64 18,http://isc.gob.mx/devel/espacios/museo-de-culturas-populares-e-indigenas-de-sonora/,,culturaspopularaes@isc.gob.mx,,-110.95834,29.07422,http://sic.gob.mx/ficha.php?table=museo&table_id=737,25/09/2019 07:32
1309,Museo de Arte de Sonora (MUSAS),Arte,31/08/2009,Instituto Sonorense de Cultura,26,Sonora,30,Hermosillo,1,Hermosillo,Blvd. Agustín de Vildósola s/n ,Col. Villa de Seris,83280,(662) 254 63 97,,https://www.facebook.com/MuseoMusas,museo@musas.gob.mx,museomusas,-110.95405,29.06592,http://sic.gob.mx/ficha.php?table=museo&table_id=1309,22/01/2019 06:08
839,Museo-Casa de la Cultura Leonardo Valdez Esquer,Arte,01/01/1985,Particular,26,Sonora,26,Etchojoa,1,Etchojoa,"Carr. Navoja a Huatabampo s/n, Barrio de la Curva",Col. 14 de Febrero,85280,(647) 425 01 73,,,makamen.valdez@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=839,25/09/2019 07:48
1817,Museo de Arte de Nogales,Arte,01/07/2012,,26,Sonora,43,Nogales,1,Heroica Nogales,Av. Adolfo López Mateos 120,Centro,84000,(631) 313 91 65,,,muan.nogales.sonora@gmail.com,,-110.94434,31.33043,http://sic.gob.mx/ficha.php?table=museo&table_id=1817,25/09/2019 07:28
